textbox22,textbox24,financial_period_key,national_or_operator,trains_planned,trains_part_cancelled1,trains_full_cancelled,cancellation_score__number_,nr_responsible_infrastructure,nr_responsible_external_event,toc_responsible_toc_fault,toc_responsible_external_event,percent_cancelled_periodic,percent_cancelled_periodic__maa_
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 04),TfW Rail,"24,643",836,971,"1,389",464,128,774,23,5.6,5.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 05),TfW Rail,"25,015",856,691,"1,119",163,118,807,26,4.5,5.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 06),TfW Rail,"24,774",747,552,926,193,123,586,22,3.7,5.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 07),TfW Rail,"25,330","1,096",566,"1,114",316,141,635,22,4.4,5.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 08),TfW Rail,"23,816","1,064",679,"1,211",180,392,617,21,5.1,5.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 09),TfW Rail,"23,344","1,202",950,"1,551",360,176,982,32,6.6,5.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 10),TfW Rail,"22,957",884,856,"1,298",152,301,815,24,5.7,5.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 11),TfW Rail,"25,646",690,475,820,143,119,523,30,3.2,5.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 12),TfW Rail,"25,822",743,623,995,214,108,647,25,3.9,5.5
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 13),TfW Rail,"27,101",567,407,691,128,67,446,30,2.5,5.1
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 01),TfW Rail,"26,997",743,576,948,193,251,470,33,3.5,4.8
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 02),TfW Rail,"27,910",852,476,902,184,137,546,36,3.2,4.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 03),TfW Rail,"27,950","1,008",985,"1,489",541,181,723,44,5.3,4.4
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 04),TfW Rail,"28,141","1,128",926,"1,490",270,270,889,61,5.3,4.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 05),TfW Rail,"28,289","1,012",836,"1,342",154,108,"1,026",54,4.7,4.4
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 06),TfW Rail,"27,955","1,139","1,077","1,647",445,289,874,38,5.9,4.5
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 07),TfW Rail,"27,283","1,140",688,"1,258",274,201,727,57,4.6,4.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 08),TfW Rail,"26,115","1,227","1,040","1,654",265,402,941,45,6.3,4.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 09),TfW Rail,"27,441","1,452","2,084","2,810",272,"1,646",826,66,10.2,5.0
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 10),TfW Rail,"24,258","1,121","1,240","1,801",229,323,"1,219",30,7.4,5.1
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 11),TfW Rail,"27,005","1,250",874,"1,499",306,329,825,39,5.6,5.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 12),TfW Rail,"26,666",865,575,"1,008",267,126,589,26,3.8,5.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 13),TfW Rail,"28,387",994,612,"1,109",294,167,598,50,3.9,5.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 01),TransPennine Express,"6,482",162,215,296,25,30,236,5,4.6,3.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 02),TransPennine Express,"6,499",166,210,293,24,41,226,2,4.5,3.5
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 03),TransPennine Express,"5,554",167,227,311,23,50,232,5,5.6,3.8
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 04),TransPennine Express,"6,751",233,437,554,118,86,335,12,8.2,4.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 05),TransPennine Express,"5,822",231,248,364,75,26,260,3,6.2,4.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 06),TransPennine Express,"7,089",246,226,349,23,69,253,5,4.9,4.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 07),TransPennine Express,"5,933",208,273,377,77,46,252,3,6.4,5.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 08),TransPennine Express,"5,873",229,349,464,64,83,307,9,7.9,5.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 09),TransPennine Express,"6,524",246,285,408,55,64,281,8,6.3,5.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 10),TransPennine Express,"3,491",145,341,414,37,25,344,4,11.8,6.0
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 11),TransPennine Express,"6,458",245,450,573,51,28,486,6,8.9,6.5
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 12),TransPennine Express,"6,634",197,378,477,70,69,331,6,7.2,6.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 13),TransPennine Express,"6,033",195,246,344,70,67,199,7,5.7,6.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 01),TransPennine Express,"7,724",220,241,351,78,54,211,8,4.5,6.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 02),TransPennine Express,"7,009",296,273,421,68,32,296,24,6.0,6.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 03),TransPennine Express,"6,369",208,279,383,70,24,284,2,6.0,6.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 04),TransPennine Express,"7,673",304,236,388,103,46,227,11,5.1,6.4
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 05),TransPennine Express,"7,335",331,301,467,99,47,311,9,6.4,6.4
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 06),TransPennine Express,"7,413",192,157,253,79,45,125,5,3.4,6.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 07),TransPennine Express,"7,329",214,260,367,81,108,176,1,5.0,6.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 08),TransPennine Express,"8,139",340,365,535,82,227,220,6,6.6,6.1
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 09),TransPennine Express,"7,868",358,323,502,111,83,280,21,6.4,6.1
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 10),TransPennine Express,"7,382",281,245,386,57,126,196,6,5.2,5.8
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 11),TransPennine Express,"7,633",330,163,328,99,82,140,6,4.3,5.5
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 12),TransPennine Express,"8,020",144,101,173,55,16,100,2,2.2,5.1
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 13),TransPennine Express,"8,684",143,130,202,80,20,96,4,2.3,4.8
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 01),TransPennine Express,"7,637",162,94,175,51,41,80,3,2.3,4.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 02),TransPennine Express,"7,801",203,178,280,70,85,118,7,3.6,4.5
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 03),TransPennine Express,"8,124",202,128,229,57,31,132,8,2.8,4.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 04),TransPennine Express,"8,563",222,234,345,77,68,193,7,4.0,4.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 05),TransPennine Express,"8,197",271,164,300,111,66,115,8,3.7,4.0
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 06),TransPennine Express,"8,201",330,205,370,90,74,196,10,4.5,4.0
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 07),TransPennine Express,"8,142",277,179,318,97,70,143,7,3.9,4.0
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 08),TransPennine Express,"8,511",232,184,300,99,55,137,8,3.5,3.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 09),TransPennine Express,"8,400",297,285,434,152,116,148,17,5.2,3.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 10),TransPennine Express,"7,870",394,498,695,104,282,289,20,8.8,3.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 11),TransPennine Express,"9,293",403,350,552,98,228,202,24,5.9,4.1
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 12),TransPennine Express,"9,054",410,168,373,74,117,169,13,4.1,4.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2024 to Mar 2025 (Period 13),TransPennine Express,"9,214",181,83,174,72,15,79,8,1.9,4.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 01),West Midlands Trains,"29,444",769,"1,009","1,394",301,199,791,103,4.7,4.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 02),West Midlands Trains,"31,401",568,789,"1,073",369,108,541,55,3.4,4.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 03),West Midlands Trains,"27,406",636,898,"1,216",359,104,724,29,4.4,4.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 04),West Midlands Trains,"31,695","1,032","1,751","2,267",676,253,"1,257",81,7.2,5.0
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 05),West Midlands Trains,"26,365",886,768,"1,211",283,377,523,27,4.6,4.9
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 06),West Midlands Trains,"32,438",777,885,"1,274",399,147,587,103,3.9,4.8
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 07),West Midlands Trains,"28,896",597,422,721,175,111,362,72,2.5,4.8
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 08),West Midlands Trains,"29,266",929,"1,101","1,566",350,271,728,171,5.3,4.7
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 09),West Midlands Trains,"30,769",790,"1,171","1,566",364,255,841,63,5.1,4.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 10),West Midlands Trains,"13,194",642,756,"1,077",344,163,426,107,8.2,4.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 11),West Midlands Trains,"27,608",673,536,873,364,133,357,18,3.2,4.6
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 12),West Midlands Trains,"30,135",559,376,656,105,80,436,34,2.2,4.4
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2022 to Mar 2023 (Period 13),West Midlands Trains,"26,744",556,391,669,131,105,383,48,2.5,4.3
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 01),West Midlands Trains,"30,660",724,805,"1,167",303,191,621,52,3.8,4.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 02),West Midlands Trains,"28,311",543,600,872,149,85,572,66,3.1,4.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 03),West Midlands Trains,"27,025",723,830,"1,192",267,251,635,39,4.4,4.2
"Periodic cancellations score 
(percentage)","Moving annual average cancellations score 
(percentage)",Apr 2023 to Mar 2024 (Period 04),West Midlands Trains,"28,277",705,862,"1,215",231,99,835,49,4.3,3.9
